,LICENSE#,FULL NAME,DBA NAME,LICENSE TYPE,SITE LOCATION,ZIP,isyelp
7928,BU05046530,BERNARD F OLIVA,SEA-CLEAN JANITORIAL,BU,3751  LEWIS AVE,90807,False
7929,BU07078450,J & S VIRGINIA LLC,,BU,4010  VIRGINIA RD,90807,False
7930,BU03060850,RUSSELL L GODIN,,BU,4573 E CARSON ST,90808,False
7931,BU03062140,BILL SCHUGG,,BU,4507 E CARSON ST,90808,False
7932,BU06015373,YOUSSEF AWAD INC,,BU,3530  LONG BEACH BLVD,90807,False
7933,BU07078350,"KUSSMAN, BERNADINE L TRUST",,BU,4412  VILLAGE RD  Includes 4412-16 Village Rd,90808,False
7934,BU07078361,JEFF & KAREN E MARTEL,,BU,4421  VILLAGE RD  Includes 4421-23 Village Rd,90808,False
7935,BU07078370,ANTHONY PASAROW,,BU,4435  VILLAGE RD  Includes 4435-39 Village Rd,90808,False
7936,BU07062190,SOUTHERN PROPERTIES LTD,,BU,4663  LONG BEACH BLVD,90805,False
7937,BU07049480,B D G J ASSOCIATES,,BU,"2037 E CARSON ST  Includes 2035,41,43 E Carson St",90807,False
7938,BU07058660,PETROLEUM CLUB OF LONG BEACH INC,,BU,3636  LINDEN AVE,90807,False
7939,BU05056464,3620 PROPERTY LLC,,BU,3620  LONG BEACH BLVD,90807,False
7940,BU07045422,PAUL & SUSAN FORMAN,,BU,4335  ATLANTIC AVE,90807,False
7941,BU07045430,ELIZABETH CASTANEDA,,BU,4340  ATLANTIC AVE,90807,False
7942,BU07045441,PAUL & SUSAN A FORMAN,,BU,4343  ATLANTIC AVE,90807,False
7943,BU07044590,"KRAUSE, STANLEY E AND TRUST",,BU,3630  ATLANTIC AVE,90807,False
7944,BU07044611,RACHEL VINCENT,,BU,3636  ATLANTIC AVE,90807,False
7945,BU07044490,ROTH ENTERPRISES LLC,,BU,3555  ATLANTIC AVE  Includes 3543-3553 Atlantic Ave,90807,False
7946,BU07044530,"BELESIS, THEODORE AND MINA TR",,BU,3602  ATLANTIC AVE,90807,False
7947,BU02086300,GOLDRICH-KEST,,BU,225 E DEL AMO BLVD,90805,False
7948,BU21435370,SHIMADZU PRECISION INSTRUMENTS,SHIMADZU PRECISION INSTRUMENTS,BU,3645  LAKEWOOD BLVD,90808,False
7949,BU21521120,"DREAM HOME CARE, INC","DREAM HOME CARE, INC",BU,3939  ATLANTIC AVE 213,90807,False
7950,BU21520980,TOTALCARE HOME HEALTH SERVICES INC,,BU,4201  LONG BEACH BLVD 308,90807,False
7951,BU21337400,SONNOCCO INC,SONNOCCO INVESTMENTS,BU,3626  LONG BEACH BLVD,90807,False
7952,BU90036181,CAROL TR STONER,STONER FAMILY TRUST,BU,4436  LAKEWOOD BLVD,90808,False
7953,BU21522670,RAMESH N CHAUBEY,SAL INTERNATIONAL GROUP,BU,4747  GRAYWOOD AVE,90808,False
7954,BU21521910,MEYERS MEDICAL CLINIC,MEYERS MEDICAL CLINIC,BU,3740  ATLANTIC AVE 100,90807,False
7955,BU21438700,ELAINE POW LLC,,BU,4509  KEEVER AVE,90807,False
7956,BU21521780,JJ GRAND PROFESSIONAL INC,RAMEN HUB,BU,3900  ATLANTIC AVE,90807,False
7957,BU93006316,"POTIER, MICHAEL P TRUST",,BU,3948  ATLANTIC AVE,90807,False
7958,BU88046751,"CAPPS,RAE A TRUST/MCKAY FAMILY TRUST B",,BU,1145 E SAN ANTONIO DR,90807,False
7959,BU88046771,TOWNS-MAN PARTNERS LP,,BU,"1140 E SAN ANTONIO DR  1140,1150,1154 E San Antonio Dr",90807,False
7960,BU21503270,LYNNETTE TAYLOR INC,TAYLOR REALTY & INVESTMENTS,BU,4423  VILLAGE RD,90808,False
7961,BU21415110,WEST COAST METALCRAFTS INC,,BU,3980  CHERRY AVE,90807,False
7962,BU21301340,PACIFIC SHORES MEDICAL GROUP INC,PACIFIC SHORES MEDICAL GROUP,BU,3747  WORSHAM AVE 101,90808,False
7963,BU21329000,LILELU INC,JERSEY MIKE'S SUBS,BU,3821  LAKEWOOD BLVD 101,90808,False
7964,BU21516910,STANLEY CHOW,"PACE, A PSYCHOLOGY CORPORATION",BU,4433  VILLAGE RD D,90808,False
7965,BU21514270,THAO NGUYEN,SWEET PARADISE NAILS,BU,4149  NORSE WAY,90808,False
7966,BU21514300,LONG BEACH CREAMERY LLC,LONG BEACH CREAMERY LLC,BU,4141  LONG BEACH BLVD,90807,False
7967,BU21520630,KELLY RECINOS,THE LONG BEACH COLLABORATORY,BU,3780  OLIVE AVE,90807,False
7968,BU21521560,LAW OFFICES OF A ALEXANDER SOLHI,LAW OFFICES OF A ALEXANDER SOLHI,BU,4202  ATLANTIC AVE 203,90807,False
7969,BU21521510,MEGAN GRAY,GHOST ACADEMY & HONEY & POPPIES,BU,3595  LEWIS AVE,90807,False
7970,BU21517780,ELIZABETH V MENDIETA,CHIKI FRUIT BIONICOS,BU,4102  ORANGE AVE 105,90807,False
7971,BU92042040,"MURTHY, ANANDA R D D S INC",DENTIST,BU,620 E SAN ANTONIO DR,90807,False
7972,BU21403940,JUANETTA WILLIAMS,DAISY SWEET TREATS,BU,4776  DAISY AVE,90805,False
7973,BU21403970,THOMPSON & ASSOCIATES LLC,,BU,4401  ATLANTIC AVE 200,90807,False
7974,BU21520130,"APPLICATIONS SOFTWARE, INCORPORATED","APPLICATIONS SOFTWARE, INC",BU,4401  ATLANTIC AVE 200,90807,False
7975,BU21520270,SAMUEL N KEO,,BU,3711  LONG BEACH BLVD 1016D,90807,False
7976,BU20753810,HAROLD JOHNSON,KEMET CONSTRUCTION,BU,4440  LONG BEACH BLVD,90807,False
7977,BU21521230,PHILIP KIM,CITY VAPORS,BU,1942 E DEL AMO BLVD,90807,False
7978,BU21004990,SAFE HARBOR INVESTMENT GROUP LLC,,BU,109 E SAN ANTONIO DR,90807,False
7979,BU20944120,THE BOEING COMPANY,,BU,4060  LAKEWOOD BLVD,90808,False
7980,BU21516610,NEWPORT CARE MEDICAL GROUP INC,NEWPORT CARE MEDICAL GROUP INC,BU,3490  LINDEN AVE 2,90807,False
7981,BU21439040,LONG BEACH PAIN MANAGEMENT CENTER,,BU,4301  ATLANTIC AVE 8,90807,False
7982,BU21502360,LA DRUGS INC,ATLANTIC DRUGS,BU,4233  ATLANTIC AVE,90807,False
7983,BU21500600,DISCOVERY WORKS INC,,BU,3738  CHESTNUT AVE,90807,False
7984,BU21419360,BENOIT ENTERTAINMENT GROUP LLC,LONG BEACH BAYOU FESTIVAL,BU,3505  LONG BEACH BLVD 2G,90807,False
7985,BU21518170,OWEN J PALMER,5ZERO4 DESIGNS,BU,4540  KEEVER AVE,90807,False
7986,BU21518300,REDDY URGENT CARE,REDDY URGENT CARE OF LONG BEACH/REDDY AESTHETICS & MED SPA,BU,4237  ATLANTIC AVE,90807,False
7987,BU21518310,VERSA COM PLUS INC,VERSA COM PLUS INC,BU,4425  VILLAGE RD,90808,False
7988,BU21519140,DEEP BLUE SCUBA & SWIM CENTER LLC,,BU,3640  ATLANTIC AVE,90807,False
7989,BU90027851,"LORAINE/ROSEN,ELEANORE C COUTIN",,BU,"4056  ORANGE AVE  4056,4058,4060 Orange Ave",90807,False
7990,BU21318030,HILDE BYRNE,MADE BY MISS HILDE,BU,4127  LONG BEACH BLVD,90807,False
7991,BU21412490,"SANDS, JASON",FARMERS INSURANCE,BU,3745  LONG BEACH BLVD 200,90807,False
7992,BU21219640,JW BEASLEY'S LLC,BUNDTS ON MELROSE,BU,4147  LONG BEACH BLVD,90807,False
7993,BU92048162,JEFF BECKER,,BU,4579  BANNER DR  Inclds 4579-81 Banner Dr,90807,False
7994,BU21516240,FOOD EXPRESSION INC,EDIBLE ARRANGEMENTS,BU,4102  ORANGE AVE 118,90807,False
7995,BU21516310,SARATH OEURN,SANGKHUM KHMER NIYUM,BU,3646  LONG BEACH BLVD 101,90807,False
7996,BU21109520,SARA TAYLOR,LBP,BU,4450  LINDEN AVE 3,90807,False
7997,BU21516050,PROHEALTH PARTNERS A MEDICAL GROUP INC,PROHEALTH PARTNERS A MEDICAL GROUP INC,BU,4401  ATLANTIC AVE 202,90807,False
7998,BU21517100,ADAM D.C. VELASCO,ADAM VELASCO D.C.,BU,4000  LONG BEACH BLVD 105,90807,False
7999,BU21501720,WEILAND BREWERY RESTAURANT 3 INC,WEILAND BREWERY RESTAURANT 3 INC,BU,4354  ATLANTIC AVE,90807,False
8000,BU21422170,CAROLINA LEGAZPI,LEO INTERIOR RECON,BU,1526  SILVA ST,90807,False
8001,BU21400690,ANN YATES,ANN YATES DESIGN,BU,4619  WARWOOD RD,90808,False
8002,BU99004050,ANTONIO JIMENEZ,LAJ CARPET & FLOOR CLEANING,BU,1726  CARTAGENA ST,90807,False
8003,BU21514740,RUTH ESTHER GOSEY,,BU,4436  KEEVER AVE,90807,False
8004,BU21514120,SALATTAR CORP,RICK WICKED'S CIGAR & GIFTS,BU,3930  ATLANTIC AVE,90807,False
8005,BU21513880,MULHEARN REALTORS INC,BERKSHIRE HATHAWAY HS,BU,3728  ATLANTIC AVE,90807,False
8006,BU21513620,BONOBO COMMUNICATIONS INC,BONOBO COMMUNICATIONS INC,BU,700 E CARSON ST 1,90807,False
8007,BU21513640,NATALIE MARIE RUIZ,NRMP DESIGN,BU,3565  WESTON PL,90807,False
8008,BU21513830,PROVIDER BILLING ASSOCIATES INC,,BU,3505  LONG BEACH BLVD 1H,90807,False
8009,BU21436620,J RUBALCAVA & ASSOCIATES CORP,JRA,BU,4401  OLIVE AVE,90807,False
8010,BU21331980,JEE HOON CHOI,VISTA CHIROPRACTIC,BU,3530  ATLANTIC AVE 101,90807,False
8011,BU21126160,ALTA ENVIRONMENTAL LP,ALTA ENVIRONMENTAL,BU,3777  LONG BEACH BLVD ANNEX,90807,False
8012,BU21514660,NGOC Q LUU,FOXY NAILS & SPA,BU,3840  ATLANTIC AVE B,90807,False
8013,BU21414960,NANCY M USHER,"RACKLIN,BERNSTEIN & ASSOCIATES",BU,3595  FALCON AVE,90807,False
8014,BU21503760,ALEX LYLE TROTTIER,ALT TECH SERVICE,BU,4650  FACULTY AVE,90808,False
8015,BU21512790,"RIZI, MINA EFTERHARI",EZY DENTAL,BU,4301  ATLANTIC AVE 4,90807,False
8016,BU21202790,TRACY EGOSCUE,EGOSCUE LAW GROUP,BU,3777  LONG BEACH BLVD 280,90807,False
8017,BU21101470,SU VAN TA,SUTA GARDENING,BU,4325  FACULTY AVE,90808,False
8018,BU21433530,ELIZABETH DALE EDWARDS,,BU,3478  GAVIOTA AVE,90807,False
8019,BU21512010,DOUGLAS PARK MEDICAL OFFICE I LLC,,BU,3833  WORSHAM AVE,90808,False
8020,BU21511880,EHAB SAMAAN,VILLAGE DENTAL CENTER,BU,4200  LAKEWOOD BLVD,90808,False
8021,BU21438380,OPORTUN INC,OPORTUN INC,BU,4700  CHERRY AVE,90807,False
8022,BU21424070,MEGAN F ESQ. DITOLLA,WEST COAST DISABILITY LEGAL CENTER,BU,4401  ATLANTIC AVE 200,90807,False
8023,BU21023840,MARSHALLS OF CA LLC,MARSHALLS #1076,BU,4450  ATLANTIC AVE,90807,False
8024,BU21003820,WILLIAM & SHARON BRIGHTENBURG,BRIGHT ESTATE SALES,BU,4019  LINDEN AVE,90807,False
8025,BU21515170,STACEY MORRISON,BEACH CITY DESIGN,BU,3617  LIME AVE,90807,False
8026,BU21006690,BAYFRONT YOUTH AND FAMILY SERVICES,,BU,324 E BIXBY RD,90807,False
8027,BU21310610,ANDREW J SMITH,SMITH ART CONSERVATION,BU,3598  LIME AVE,90807,False
8028,BU21310640,LAW OFFICES OF KUPER & WILSON APLC,LAW OFFICES OF KUPER & WILSON,BU,4344  ATLANTIC AVE PUB SCHL,90807,False
8029,BU21437990,CHOWDHURY M ALAM,ELINK WIRELESS #2,BU,1180 E CARSON ST,90807,False
8030,BU21307580,"SCIENCE CARE OF CALIFORNIA, LLC",,BU,3929  CONANT ST,90808,False
8031,BU92043723,GRISHAM COMMUNITY HOUSING LMTD,,BU,11 W 49TH ST,90805,False
8032,BU20736830,BRENDA L GUTIERREZ,BRENDA'S BARBER SHOP,BU,4144  BUSINESS ST,90807,False
8033,BU21427230,WESTVIEW SERVICES INC,,BU,4300  LONG BEACH BLVD 430,90807,False
8034,BU21417560,TELECARE CORPORATION,TELECARE IMD STEP DOWN,BU,4335  ATLANTIC AVE,90807,False
8035,BU21510980,MARLON B. BALDOMERO,THE LAW OFFICES OF MARLON BALDOMERO,BU,4000  LONG BEACH BLVD 216,90807,False
8036,BU21414430,JACQUELYN LOUISE CLARDY NORDORF,YOUR INCOME TAX PREPARER,BU,3643  ATLANTIC AVE 12,90807,False
8037,BU20928770,LEWIS V & KERRY SANTORO,,BU,4430  BANNER DR  4430-32 Banner Dr,90807,False
8038,BU21510850,FARDAD MOGHARABI,LAKEWOOD VILLAGE CHIROPRACTIC,BU,4426  VILLAGE RD,90808,False
8039,BU21436790,ROBERT G MORGAN,DRIP DROP IRRIGATION & LANDSCAPING,BU,3990  GARDENIA AVE,90807,False
8040,BU21334260,TERESA PALMA,THE SUB SIGNS AND LIGHTING,BU,436  46TH ST,90807,False
8041,BU21507780,ACES HIGH AVIATION LLC,,BU,3501  LAKEWOOD BLVD,90808,False
8042,BU21510780,Steve A Pham,SWEET PARADISE NAILS,BU,4149  NORSE WAY,90808,False
8043,BU21512000,DOUGLAS PARK MEDICAL OFFICE II LLC,,BU,3828  SCHAUFELE AVE,90808,False
8044,BU21208570,CARMEN FUENTES,EXPRESSIONARY EVENTS,BU,4829  MATNEY AVE,90807,False
8045,BU21426330,THOMAS CURTIS MD INC,HAMLIN PSYCHE CENTER,BU,4300  LONG BEACH BLVD 240,90807,False
8046,BU92017244,HAROLD D FLEMMING,,BU,127 E 49TH ST,90805,False
8047,BU21015740,DAVID BARBER,DAVE HAIR LOFT,BU,4411  VILLAGE RD,90808,False
8048,BU21501980,LILLIAN RIVERA,LA CASITA RIVERA,BU,3819  ATLANTIC AVE,90807,False
8049,BU21505500,ELM TRUST 4374,,BU,4374  ELM AVE,90807,False
8050,BU21423750,PRITESH BHAI PATEL,CARLTON MOTEL,BU,4034  LONG BEACH BLVD,90807,False
8051,BU21125080,JARED L LEHENBAUER,,BU,4809  BOYAR AVE,90807,False
8052,BU21507100,HELEN PANTIN,,BU,3625  PINE AVE,90807,False
8053,BU21320100,BEN D M.D. BUCHHOLTZ,BEN D BUCHHOLTZ M.D.,BU,3605  LONG BEACH BLVD 110,90807,False
8054,BU21504770,ST NOODLE BAR INC,,BU,4152  NORSE WAY,90808,False
8055,BU21435870,"WELLS FARGO CLEARING SERVICES, LLC",,BU,4540  ATLANTIC AVE,90807,False
8056,BU21413460,HUTCHINSON WEDDINGS,HUTCHINSON WEDDINGS,BU,3444  OLIVE AVE,90807,False
8057,BU21338170,KAREN PARTEE,KAREN PARTEE,BU,4102  ORANGE AVE 121,90807,False
8058,BU20825110,SAFETY DYNAMICS GROUP LLC,SAFETY DYNAMICS GROUP,BU,4141  NORSE WAY,90808,False
8059,BU21405230,JEKA USA SERVICES INC,,BU,4903  BRAYTON AVE,90807,False
8060,BU20846290,NORMA P GREENLY,,BU,3740  ELM AVE A,90807,False
8061,BU21334870,SAINT BARBARA'S WISH INC,SAINT BARBARA'S WISH,BU,3539  GUNDRY AVE,90807,False
8062,BU21426890,PRECISION PROPERTY RESTORATION,PUROCLEAN PROPERTY RESTORATION,BU,3511  GAVIOTA AVE,90807,False
8063,BU21239880,T-MOBILE WEST LLC,T-MOBILE,BU,4400  CHERRY AVE,90807,False
8064,BU92057350,LEE 2012 FAMILY TRUST,,BU,3801  ATLANTIC AVE  3801-11 Atlantic/535-41 Bixby Rd,90807,False
8065,BU21318480,ROBERT R WAESTMAN,,BU,3701  LONG BEACH BLVD 200,90807,False
8066,BU21318490,JOHN JUROVIC,JOHN JUROVIC TAX CONSULTANT,BU,3701  LONG BEACH BLVD 200,90807,False
8067,BU21503680,MICHAEL O PRICE,NEW DIMENSIONS OF BEAUTY,BU,3825  ATLANTIC AVE,90807,False
8068,BU21507250,OPEN AMERICA INC,OPENWORKS,BU,4300  LONG BEACH BLVD 450,90807,False
8069,BU21507280,RENNIE WEST,BIXBY KNOLLS FLORIST,BU,3901  LONG BEACH BLVD,90807,False
8070,BU21507310,COAST PARTY RENTALS INC,THE BETTER HALF BOUTIQUE,BU,3974  ATLANTIC AVE,90807,False
8071,BU94018231,JUAN PONCE,,BU,4690  LONG BEACH BLVD  Inclds 4690-92 Long Beach Blvd,90805,False
8072,BU21228582,VERNETTIE DANIELS,,BU,4401  ATLANTIC AVE 200,90807,False
8073,BU21501070,OPERATION JUMP START,OPERATION JUMP START,BU,3515  LINDEN AVE,90807,False
8074,BU21324910,DOUGLAS R DDS BROOKS,DOUGLAS R BROOKS DDS,BU,3505  LONG BEACH BLVD 1A,90807,False
8075,BU21432100,KATRINA Y STEVENSON,MOMMY 4D ULTRASOUND,BU,4134  ATLANTIC AVE 204,90807,False
8076,BU21422920,MICHELLE A RESWICK,GLORIOUS GLASS BEADS,BU,3923  LIME AVE,90807,False
8077,BU21116530,CHERRY-CARSON RV STORAGE INC.,,BU,4160  CHERRY AVE,90807,False
8078,BU21500820,PALMCREST GRAND RESIDENCE,,BU,3503  CEDAR AVE,90807,False
8079,BU21437660,CALIFORNIA FISH GRILL LLC,CALIFORNIA FISH GRILL,BU,3801  LAKEWOOD BLVD 103,90808,False
8080,BU21437280,ESCROW HEIGHTS INC.,,BU,4425  ATLANTIC AVE A24,90807,False
8081,BU21438540,HAIMINH THANTRONG,ESQUIRE MEN'S GROOMING,BU,4240  ATLANTIC AVE,90807,False
8082,BU21326510,"UNITED PACIFIC INDUSTRIES, INC","UNITED PACIFIC INDUSTRIES, INC",BU,3788  CONANT ST,90808,False
8083,BU21326530,APPLE TREE CAPITAL INC,,BU,3800  WESTON PL,90807,False
8084,BU21436930,JAHAZIEL ROMERO MONTANO,RED EYE MEDIA,BU,3550  LONG BEACH BLVD E,90807,False
8085,BU94037660,JASON ALVIN BAHRET,,BU,3851  LONG BEACH BLVD,90807,False
8086,BU21009140,LAVERNE DAVIS,BONDED BY ROOTS,BU,4148  NORSE WAY,90808,False
8087,BU21436190,AMERICAL INC,AMER TAX SERVICE,BU,4426  ATLANTIC AVE,90807,False
8088,BU21409020,"NEW DREAMS, LLC",,BU,3711  LONG BEACH BLVD 110,90807,False
8089,BU21416940,I Q A SOLUTIONS INC,I Q A SOLUTIONS,BU,4089  CONANT ST,90808,False
8090,BU98042360,CHARLES G O'MALLEY PH D,CHARLES G O'MALLEY PH D,BU,4401  ATLANTIC AVE 200,90807,False
8091,BU21501600,WESTERN DENTAL SERVICES INC,WESTERN DENTAL,BU,4516  ATLANTIC AVE,90807,False
8092,BU21436500,JOSHUA MATAU,LEFALA ISLAND MARKET,BU,4915  LONG BEACH BLVD,90805,False
8093,BU94026932,DENNIS A EVANS,HAIR PREFERENCE,BU,3926  VIRGINIA RD,90807,False
8094,BU21408410,DELTA DATA SERVICES LLC,,BU,3544  ROSE AVE,90807,False
8095,BU21333520,JAMES K BIRGE,JEOPARDY TOURNAMENTS,BU,4681  EAST GOLDFIELD AVE,90807,False
8096,BU21328510,EQUITY NORTH INVESTMENT,,BU,4647  LONG BEACH BLVD A2,90805,False
8097,BU21330400,KONG COMPANY LLC,KONG COMPANY LLC,BU,3815  SCHAUFELE AVE,90808,False
8098,BU21426420,APX GROUP INC,VIVINT INC,BU,4300  LONG BEACH BLVD 440,90807,False
8099,BU21433290,TAX PROFESSIONALS INTERNATIONAL INC,TAX PROFESSIONALS,BU,1165 E SAN ANTONIO DR B,90807,False
8100,BU98008930,R GLENN MOWBRAY MFCC,UNFINISHED BUSINESS,BU,3740  ATLANTIC AVE 202,90807,False
8101,BU21435120,BYR,RE/MAX PLATINUM PROPERTIES,BU,3844  ATLANTIC AVE,90807,False
8102,BU21424340,CONCEPT 360 PROPERTY MANAGEMENT INC,CONCEPT 360 PROPERTY MANAGEMENT INC,BU,1165 E SAN ANTONIO DR H,90807,False
8103,BU20942430,CASPERS CONSTRUCTION CORPORATION,,BU,3530  LONG BEACH BLVD 240,90807,False
8104,BU21435930,ORANGE COUNTY URGENT CARE #3 INC,MEDPOST URGENT CARE - LONG BEACH,BU,2010 E CARSON ST,90807,False
8105,BU21432500,THE WAY TO TRUTH,ATLANTIC MEDITATION,BU,4352  ATLANTIC AVE,90807,False
8106,BU21434080,SPRING COMMUNICATIONS HOLDING INC,AT&T AUTHORIZED RETAILER #239,BU,4105  ATLANTIC AVE B,90807,False
8107,BU21430980,NORTHGATE GONZALEZ LLC,NORTHGATE GONZALES #39,BU,4700  CHERRY AVE,90807,False
8108,BU21325120,NAPAN ENTERPRISES INC,TROPICAL FOODS AFRICAN MARKET,BU,4114  ORANGE AVE,90807,False
8109,BU21435170,JOSEPH MARVIZI DDS,APOLLONIA DENTAL,BU,4028  LONG BEACH BLVD 203,90807,False
8110,BU21235090,METRO PCS CALIFORNIA LLC,,BU,4401  ATLANTIC AVE 100,90807,False
8111,BU21331130,FELIPE SANDOVAL,EDDIE'S CHRISTMAS TREES,BU,4700  CHERRY AVE,90807,False
8112,BU21422360,JAMES FREI,MSH,BU,3751  BRAYTON AVE,90807,False
8113,BU21024160,SARKIS & LISA BOYADJIAN,MONA LISA JEWELRY,BU,4550  ATLANTIC AVE,90807,False
8114,BU21430400,ANA MULLEN,A TO Z MERCHANDISE,BU,3980  GUNDRY AVE,90807,False
8115,BU20929730,J P MORGAN CHASE BANKING NA,,BU,3901  ATLANTIC AVE,90807,False
8116,BU21206220,AIRGAS USA LLC,,BU,3737  WORSHAM AVE,90808,False
8117,BU21428150,NAFTOLI H WEINGARTEN DPM PC,,BU,901 E SAN ANTONIO DR,90807,False
8118,BU21428030,DAVID ALEXANDER,APPLECREST,BU,4647  LONG BEACH BLVD A2,90805,False
8119,BU21306190,PRESTIGE ASSETS & HOLDINGS INC,GROW REAL ESTATE,BU,4501 E CARSON ST 203,90808,False
8120,BU21227980,LINDON K THOMAS,LKT ENTERTAINMENT,BU,3965  MYRTLE AVE,90807,False
8121,BU21427840,FOOD TECHNOLOGY AND DESIGN LLC,FOOD PHARMA,BU,3851  SCHAUFELE AVE,90808,False
8122,BU21427890,CRYSTAL STAIRS INC,,BU,4300  LONG BEACH BLVD 420,90807,False
8123,BU21404450,JONATHAN DAVID JACKSON,J DAVID JACKSON GROUP,BU,4705  HARVEY WAY,90808,False
8124,BU21239470,KENNETH G BAYER,STYLEMEN HAIRCUTTERS,BU,3701  LONG BEACH BLVD 302,90807,False
8125,BU20843890,THE ANDY DE YOUNG INC,ANDY DE YOUNG LANDSCAPE ARCHITECT INC,BU,201 W BIXBY RD,90807,False
8126,BU21424570,SWEET & SAUCY SHOP LLC,,BU,3722  ATLANTIC AVE,90807,False
8127,BU20926820,"PROHEALTH PARTNERS, A MEDICAL CORP INC",YVONNE TYSON MD,BU,925 E SAN ANTONIO DR 18,90807,False
8128,BU21316822,U.S. FINANCIAL OPTIONS LLC,,BU,3701  LONG BEACH BLVD 303,90807,False
8129,BU21412180,STATE FARM INSURANCE,,BU,3620  LONG BEACH BLVD A3,90807,False
8130,BU21011880,THE FORMS DESK INC,,BU,3968  FALCON AVE,90807,False
8131,BU87008360,EUGENE C OSTRANDER,,BU,1185 E CARSON ST,90807,False
8132,BU21429110,MICHAEL SHANNON,"MIKE SHANNON, ARTIST",BU,3500  GARDENIA AVE,90807,False
8133,BU92015380,DOUGLAS CENTER PARTNERS LLC,,BU,4501 E CARSON ST,90808,False
8134,BU94062112,4497 BANNER LLC,,BU,4497  BANNER DR  4497-4499 Banner Dr,90807,False
8135,BU21337570,NANCY AHRENS SALLEY,DOROTHY AHRENS NURSERY SCHOOL,BU,4960  LONG BEACH BLVD,90805,False
8136,BU21240260,GLORIA CORDERO,CORDERO & ASSOCIATES,BU,4616  WARWOOD RD,90808,False
8137,BU21334040,BKJ ENTERPRISES LLC,EVERGREEN ENVIRONMENTS,BU,4407  BLACKTHORNE AVE,90808,False
8138,BU21334060,MEDICAL BILLING & CODING CENTER LLC,,BU,4401  ATLANTIC AVE 200,90807,False
8139,BU21421510,INTERFACE SECURITY SYSTEMS LLC,INTERFACE SYSTEMS,BU,3750  SCHAUFELE AVE 200,90808,False
8140,BU21420400,EVA FLORES BARABA,REVA'S CARE SERVICES,BU,4359  PEPPERWOOD AVE,90808,False
8141,BU21417620,ANGELA KURTZ,,BU,4501 E CARSON ST 103,90808,False
8142,BU21418360,STEPHANIE MARTINEZ,BOMBSHELL A STEPHANIE M SALON,BU,4156  NORSE WAY,90808,False
8143,BU21418840,RANCHO LOS CERRITOS FOUNDATION,RANCHO LOS CERRITOS HISTORIC SITE,BU,4600  VIRGINIA RD,90807,False
8144,BU21332191,TWINWOOD CAPITAL LLC,,BU,3788  CONANT ST,90808,False
8145,BU21414720,LONG BEACH AFFORDABLE HOUSING COALITION,,BU,4201  LONG BEACH BLVD 422,90807,False
8146,BU21305260,BRUCE ALTON,CASA LA DERA,BU,1106  LA DERA DR,90807,False
8147,BU95021990,PANDA EXPRESS INC,PANDA EXPRESS,BU,4550  ATLANTIC AVE,90807,False
8148,BU95022210,DONALD E STRIBLING,TELTEC COMMUNICATIONS,BU,4351  GRAYWOOD AVE,90808,False
8149,BU93038930,DON R SQUILLACE,,BU,4652  BANNER DR,90807,False
8150,BU21419880,MYERS HOUGHTON & PARTNERS INC,MHP INC,BU,3900  COVER ST,90808,False
8151,BU21137691,MAROUNI INDUSTRIES INC,MAROUNI INDUSTRIES INC,BU,4572  LINDEN AVE,90807,False
8152,BU21124690,TAQUERIA LA MEXICANA #5 IN,TAQUERIA LA MEXICANA #5 IN,BU,1901 E CARSON ST,90807,False
8153,BU21307210,GGF LLC,,BU,4480  ATLANTIC AVE,90807,False
8154,BU20908070,CHARLES E GLENN,CHARLES E GLENN MA MFT,BU,4401  ATLANTIC AVE 200,90807,False
8155,BU90025673,MADAN FAMILY 2003 TRUST,,BU,4300  CENTRALIA ST,90808,False
8156,BU21411750,MARAM PSYCHOLOGICAL GROUP INC,MARAM PSYCHOLOGICAL GROUP INC,BU,1940 E DEL AMO BLVD,90807,False
8157,BU21411500,NADER GHASSEMLOU,OBJEKT STUDIO,BU,4746  BLACKTHORNE AVE,90808,False
8158,BU21338640,"CALIFORNIA FERMENTATION SOCIETY, INC",STEIN FILLERS,BU,4160  NORSE WAY,90808,False
8159,BU21006260,OVERLAND PACIFIC & CUTLER INC,OVERLAND PACIFIC & CUTLER INC,BU,3750  SCHAUFELE AVE 150,90808,False
8160,BU21407140,LUAHN L WILLIAMS,ANN'S COZY VEGETABLE GARDENS,BU,4310  CERRITOS AVE,90807,False
8161,BU21336210,CALIFORNIA SPECIALIZED BILLING INC,,BU,4430  MYRTLE AVE,90807,False
8162,BU21404820,GEORGE STANLEY HENDERSON LAW CORP,,BU,4401  ATLANTIC AVE 410,90807,False
8163,BU21404570,GERMAN KNIFE INC,,BU,4184  CONANT ST,90808,False
8164,BU21404580,TURBO AIR CONDITIONING CORP,,BU,4184  CONANT ST,90808,False
8165,BU21404590,TURBO AIR INC,,BU,4184  CONANT ST,90808,False
8166,BU21313120,MD2 INDUSTRIES INC,,BU,3833  MCGOWEN ST,90808,False
8167,BU21337040,TEMANU CORPORATION,IDETECHT SOLUTIONS,BU,4401  ATLANTIC AVE 252,90807,False
8168,BU98031422,MARISOL M GOMEZ,PICTURE THIS GALLERY & CUSTOM FRAMING,BU,4130  NORSE WAY,90808,False
8169,BU21012580,VAHID NIAYESH,WEBJUT,BU,4401  ATLANTIC AVE 200,90807,False
